workerid,proliferate.condition,age,comments,correct,education_level,enjoyment,gender,internal_node_id,key_press,native_language,response,rt,solution,stimulus,test_part,time_elapsed,total_score,trial_index,trial_type,understanding,experiment_id,participant_id,error
169,condition1,,,False,,,,0.0-5.0-0.13,,,"['only', 'recognizes', 'one', 'who', 'is']",,"['is', 'one', 'who', 'recognizes', 'only']",,test,365888,4,31,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.13,32,,,2242.240000003192,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>only,recognizes,one,who,is</p><h4>Here is the correct answer and the original sentence:</h4><p>is,one,who,recognizes,only</p><p>The 'practical' man, as this word is often used, is one who recognizes only material needs, who realizes that men must have food for the body, but is oblivious of the necessity of providing food for the mind.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,368135,,32,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,True,,,,0.0-5.0-0.14,,,"['by', 'dismissing', 'him', 'at', 'once']",,"['by', 'dismissing', 'him', 'at', 'once']",,test,380205,5,33,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.14,32,,,921.4849999989384,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>by,dismissing,him,at,once</p><h4>Here is the original sentence:</h4><p>Humbled as he now is, I cannot forgive him such an instance of pride, and am doubtful whether I ought not to punish him by dismissing him at once after this reconciliation, or by marrying and teazing him for ever.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,381131,,34,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,True,,,,0.0-5.0-0.15,,,"['insatiated', 'and', 'insatiable', 'in', 'love']",,"['insatiated', 'and', 'insatiable', 'in', 'love']",,test,395497,6,35,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.15,32,,,3730.920000001788,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>insatiated,and,insatiable,in,love</p><h4>Here is the original sentence:</h4><p>Alas, he who knows the heart finds out how poor, helpless, pretentious, and blundering even the best and deepest love is--he finds that it rather DESTROYS than saves!--It is possible that under the holy fable and travesty of the life of Jesus there is hidden one of the most painful cases of the martyrdom of KNOWLEDGE ABOUT LOVE: the martyrdom of the most innocent and most craving heart, that never had enough of any human love, that DEMANDED love, that demanded inexorably and frantically to be loved and nothing else, with terrible outbursts against those who refused him their love; the story of a poor soul insatiated and insatiable in love, that had to invent hell to send thither those who WOULD NOT love him--and that at last, enlightened about human love, had to invent a God who is entire love, entire CAPACITY for love--who takes pity on human love, because it is so paltry, so ignorant!</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,399232,,36,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,False,,,,0.0-5.0-0.16,,,"['to', 'were', 'in', 'the', 'image']",,"['to', 'the', 'image', 'were', 'in']",,test,417194,6,37,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.16,32,,,2536.7949999999837,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>to,were,in,the,image</p><h4>Here is the correct answer and the original sentence:</h4><p>to,the,image,were,in</p><p>Moreover, we are certainly able to some extent to compare our image with the object remembered, so that we often know, within somewhat wide limits, how far our image is accurate; but this would be impossible, unless the object, as opposed to the image, were in some way before the mind.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,419733,,38,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,True,,,,0.0-5.0-0.17,,,"['tell', 'me', 'about', 'its', 'cause']",,"['tell', 'me', 'about', 'its', 'cause']",,test,428339,7,39,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.17,32,,,441.57500000071013,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>tell,me,about,its,cause</p><h4>Here is the original sentence:</h4><p>I may be acquainted, for example, with my toothache, and this knowledge may be as complete as knowledge by acquaintance ever can be, without knowing all that the dentist (who is not acquainted with it) can tell me about its cause, and without therefore knowing its 'nature' in the above sense.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,428787,,40,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,False,,,,0.0-5.0-0.18,,,"['concentrated', 'of', 'the', 'essence', 'enfolds']",,"['enfolds', 'the', 'concentrated', 'essence', 'of']",,test,448273,7,41,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.18,32,,,2749.6849999988335,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>concentrated,of,the,essence,enfolds</p><h4>Here is the correct answer and the original sentence:</h4><p>enfolds,the,concentrated,essence,of</p><p>Each cover of a true book enfolds the concentrated essence of a man.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,451026,,42,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,True,,,,0.0-5.0-0.19,,,"['doing', 'nothing', 'except', 'singing', 'old']",,"['doing', 'nothing', 'except', 'singing', 'old']",,test,482096,8,43,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.19,32,,,6479.129999999655,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>doing,nothing,except,singing,old</p><h4>Here is the original sentence:</h4><p>From dinner to tea she would lie in her breeze-rocked cradle, doing nothing except singing old songs--my nursery lore--to herself, or watching the birds, joint tenants, feed and entice their young ones to fly: or nestling with closed lids, half thinking, half dreaming, happier than words can express.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,488579,,44,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,False,,,,0.0-5.0-0.20,,,"['in', 'the', 'same', 'intimacy', 'again']",,"['again', 'in', 'the', 'same', 'intimacy']",,test,498406,8,45,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.20,32,,,2724.0850000016508,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>in,the,same,intimacy,again</p><h4>Here is the correct answer and the original sentence:</h4><p>again,in,the,same,intimacy</p><p>Our friendship cannot be impaired by it, and in happier times, when your situation is as independent as mine, it will unite us again in the same intimacy as ever.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,501133,,46,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,False,,,,0.0-5.0-0.21,,,"['tendering', 'to', 'take', 'my', 'resignation']",,"['tendering', 'my', 'resignation', 'to', 'take']",,test,513144,8,47,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.21,32,,,489.6200000002864,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>tendering,to,take,my,resignation</p><h4>Here is the correct answer and the original sentence:</h4><p>tendering,my,resignation,to,take</p><p>I concluded, therefore, to resign, and in March applied for a leave of absence until the end of the July following, tendering my resignation to take effect at the end of that time.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,513638,,48,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,True,,,,0.0-5.0-0.22,,,"['and', 'regarded', 'it', 'with', 'the']",,"['and', 'regarded', 'it', 'with', 'the']",,test,537561,9,49,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.22,32,,,1540.6400000029244,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>and,regarded,it,with,the</p><h4>Here is the original sentence:</h4><p>""  John laughed, and watched her for a minute, as she poised a pretty little preparation of lace and flowers on her hand, and regarded it with the genuine interest which his harangue had failed to waken.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,539106,,50,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,False,,,,0.0-5.0-0.23,,,"['as', 'such', 'until', 'the', 'universals']",,"['universals', 'as', 'such', 'until', 'the']",,test,557728,9,51,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.23,32,,,2879.9099999996834,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>as,such,until,the,universals</p><h4>Here is the correct answer and the original sentence:</h4><p>universals,as,such,until,the</p><p>Hence we succeed in avoiding all notice of universals as such, until the study of philosophy forces them upon our attention.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,560611,,52,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,False,,,,0.0-5.0-0.24,,,"['entitled', 'to', 'best', 'consideration', 'of']",,"['best', 'entitled', 'to', 'consideration', 'of']",,test,580436,9,53,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.24,32,,,2177.2899999995716,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>entitled,to,best,consideration,of</p><h4>Here is the correct answer and the original sentence:</h4><p>best,entitled,to,consideration,of</p><p>They supposed that it would naturally follow the freedom of the negro, but that there would be a time of probation, in which the ex-slaves could prepare themselves for the privileges of citizenship before the full right would be conferred; but Mr. Johnson, after a complete revolution of sentiment, seemed to regard the South not only as an oppressed people, but as the people best entitled to consideration of any of our citizens.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,582616,,54,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,False,,,,0.0-5.0-0.25,,,"['and', 'the', 'company', 'was', 'raised']",,"['company', 'was', 'raised', 'and', 'the']",,test,592847,9,55,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.25,32,,,1603.804999998887,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>and,the,company,was,raised</p><h4>Here is the correct answer and the original sentence:</h4><p>company,was,raised,and,the</p><p>The company was raised and the officers and non-commissioned officers elected before the meeting adjourned.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,594455,,56,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,False,,,,0.0-5.0-0.26,,,"['went', 'to', 'take', 'the', 'daughter']",,"['the', 'daughter', 'went', 'to', 'take']",,test,603437,9,57,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.26,32,,,1168.894999998971,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>went,to,take,the,daughter</p><h4>Here is the correct answer and the original sentence:</h4><p>the,daughter,went,to,take</p><p>But she begged so hard, and Sallie had promised to take good care of her, and a little pleasure seemed so delightful after a winter of irksome work that the mother yielded, and the daughter went to take her first taste of fashionable life.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,604609,,58,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,False,,,,0.0-5.0-0.27,,,"['but', 'for', 'his', 'subject', 'popularize']",,"['popularize', 'his', 'subject', 'but', 'for']",,test,628396,9,59,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.27,32,,,1091.4950000005774,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>but,for,his,subject,popularize</p><h4>Here is the correct answer and the original sentence:</h4><p>popularize,his,subject,but,for</p><p>His great ability as a phonetician (he was, I think, the best of them all at his job) would have entitled him to high official recognition, and perhaps enabled him to popularize his subject, but for his Satanic contempt for all academic dignitaries and persons in general who thought more of Greek than of phonetics.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,629491,,60,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,False,,,,0.0-5.0-0.28,,,"['that', 'interfered', 'with', 'great', 'development']",,"['interfered', 'with', 'that', 'great', 'development']",,test,648119,9,61,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
169,condition1,,,,,,,0.0-5.0-1.28,32,,,4373.680000000633,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>that,interfered,with,great,development</p><h4>Here is the correct answer and the original sentence:</h4><p>interfered,with,that,great,development</p><p>Never in any way had we interfered with that great development of trade which has turned them from one of the poorest to one of the richest of European States.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,652496,,62,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,8a2c8468-454f-44d9-a3dc-c33562d0d9d0,
